Gr Liv Area,Lot Area,Total Bsmt SF,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bedroom AbvGr,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Neighborhood,Central Air,Sale Condition,SalePrice
1419,8089,1419.0,8,6,2007,2007,2,2,0,7,1,2.0,567.0,StoneBr,Y,Partial,392000
2234,14082,2220.0,8,5,2006,2006,1,1,1,7,1,2.0,724.0,StoneBr,Y,Normal,441929
2042,13870,1742.0,10,5,2006,2007,3,2,0,8,1,3.0,724.0,StoneBr,Y,Partial,455000
1440,12546,1440.0,6,7,1981,1981,3,2,0,7,1,2.0,467.0,NWAmes,Y,Normal,182900
1284,10960,1284.0,6,5,1984,1984,3,2,0,5,0,2.0,480.0,NWAmes,Y,Abnorml,174000
1868,12090,585.0,6,7,1984,2003,3,3,1,7,1,2.0,477.0,NWAmes,Y,Abnorml,178000
1479,12090,725.0,7,7,1981,2003,3,2,1,6,1,2.0,484.0,NWAmes,Y,Normal,176000
1664,12299,1529.0,7,6,1978,1985,3,2,0,7,1,2.0,663.0,NWAmes,Y,Normal,213000
1930,11339,780.0,7,5,1979,1979,4,2,1,9,1,2.0,481.0,NWAmes,Y,Normal,192000
1969,11952,808.0,7,6,1977,1977,3,2,1,8,1,2.0,534.0,NWAmes,Y,Normal,190000
2030,12046,848.0,6,6,1976,1976,4,2,1,8,1,2.0,551.0,NWAmes,Y,Normal,195000
1032,10395,1032.0,6,6,1978,1978,3,2,0,6,1,2.0,564.0,NWAmes,Y,Normal,148000
1177,11850,1153.0,6,6,1984,1984,3,2,0,6,0,2.0,495.0,NWAmes,Y,Normal,151500
1725,11584,539.0,7,6,1979,1979,3,2,1,6,1,2.0,550.0,NWAmes,Y,Normal,197000
1353,10400,1259.0,6,5,1979,1999,2,2,0,5,1,2.0,478.0,NWAmes,Y,Normal,192350
1620,10793,780.0,5,5,1969,1969,4,2,1,7,0,2.0,462.0,NWAmes,Y,Normal,152000
1220,13001,1625.0,6,5,1971,1971,2,2,0,6,1,2.0,944.0,NWAmes,Y,Normal,170000
1484,12243,1484.0,5,6,1971,1971,3,2,0,7,1,2.0,487.0,NWAmes,Y,Normal,175000
1743,11700,702.0,6,6,1968,1968,3,1,2,7,1,2.0,539.0,NWAmes,Y,Normal,175000
1935,12384,793.0,7,7,1976,1976,3,2,1,7,1,2.0,550.0,NWAmes,Y,Normal,197900
1324,8991,1228.0,7,6,1976,1976,3,2,0,5,1,2.0,585.0,NWAmes,Y,Normal,174000
1877,8000,1084.0,6,6,1974,1974,4,2,1,8,1,2.0,488.0,NWAmes,Y,Normal,178900
1109,10500,372.0,5,7,1971,2005,3,1,0,5,0,1.0,288.0,NAmes,Y,Normal,139000
981,10530,981.0,6,5,1971,1971,3,1,1,5,0,2.0,576.0,NAmes,Y,Normal,143250
1479,7472,725.0,7,9,1972,2004,4,1,1,7,0,2.0,484.0,NAmes,Y,Normal,184000
1422,9457,925.0,5,6,1970,1990,3,1,0,7,0,2.0,576.0,NAmes,Y,Normal,155000
914,7920,914.0,5,5,1970,2002,3,1,0,5,0,1.0,368.0,NAmes,Y,Normal,133000
950,9758,950.0,5,5,1971,1971,3,1,0,5,0,1.0,280.0,NAmes,Y,Normal,119500
872,8294,858.0,4,5,1971,1971,3,1,0,5,0,4.0,480.0,NAmes,Y,Normal,123000
858,7340,858.0,4,6,1971,1971,2,1,0,4,0,1.0,684.0,NAmes,Y,Normal,110000
914,17199,914.0,4,7,1961,1961,2,1,0,4,0,1.0,270.0,NAmes,Y,Normal,128000
864,9000,864.0,4,6,1971,1971,3,1,0,5,0,2.0,528.0,NAmes,Y,Normal,120500
767,4058,723.0,7,5,1998,1998,1,1,0,4,0,1.0,367.0,NAmes,Y,Normal,133000
1337,4113,1337.0,6,5,2001,2001,2,2,0,5,1,2.0,511.0,NAmes,Y,Normal,155000
1337,10943,1405.0,6,5,1997,1998,2,2,0,5,1,2.0,522.0,NAmes,Y,Normal,177000
1092,2205,525.0,6,6,1973,1973,3,1,1,6,0,1.0,264.0,BrDale,Y,Normal,113500
1218,1890,672.0,6,5,1973,1973,3,1,1,7,0,1.0,264.0,BrDale,Y,Normal,113000
1218,2058,672.0,6,5,1973,1973,4,1,1,7,0,1.0,264.0,BrDale,Y,Normal,113700
1302,2016,630.0,5,5,1970,1970,3,2,1,6,0,2.0,440.0,BrDale,Y,Normal,106000
1365,1920,765.0,5,5,1971,1971,2,1,1,6,0,2.0,440.0,BrDale,Y,Normal,122500
958,4928,1078.0,6,5,1976,1976,2,2,0,5,1,2.0,440.0,NPkVill,Y,Normal,128000
1548,2308,804.0,6,6,1976,1976,3,2,1,7,1,2.0,440.0,NPkVill,Y,Normal,155000
1055,2304,1061.0,7,7,1978,1978,2,2,0,4,0,1.0,319.0,NPkVill,Y,Normal,142500
988,7150,988.0,5,6,1966,1966,3,1,0,5,0,1.0,360.0,NAmes,Y,Normal,129250
1816,12469,1790.0,9,5,2006,2007,3,2,0,7,1,3.0,730.0,NridgHt,Y,Partial,356000
1828,11694,1822.0,9,5,2007,2007,3,2,0,9,1,3.0,774.0,NridgHt,Y,Partial,314813
1694,12030,1694.0,8,5,2007,2007,3,2,0,7,0,3.0,818.0,NridgHt,Y,Partial,318000
1694,11825,1694.0,8,5,2006,2007,3,2,0,7,1,3.0,856.0,NridgHt,Y,Partial,322400
1734,12085,1734.0,8,5,2007,2007,3,2,0,7,1,3.0,928.0,NridgHt,Y,Partial,318000
2122,14333,2108.0,8,5,2007,2007,2,2,1,7,1,3.0,938.0,NridgHt,Y,Partial,345474
2121,14450,2121.0,9,5,2006,2007,3,2,1,8,1,3.0,732.0,NridgHt,Y,Partial,415298
2656,13641,1934.0,9,5,2007,2007,3,2,1,8,1,3.0,1040.0,NridgHt,Y,Partial,492000
2550,13440,1108.0,8,5,2006,2007,4,2,1,11,1,3.0,670.0,NridgHt,Y,Partial,338931
2046,15431,1994.0,10,5,2005,2006,2,2,1,7,2,3.0,878.0,NridgHt,Y,Normal,450000
2172,14154,1063.0,7,5,2006,2006,3,2,1,9,1,3.0,947.0,NridgHt,Y,Partial,280000
2552,13891,2552.0,9,5,2007,2007,3,2,0,8,2,3.0,932.0,NridgHt,Y,Partial,479069
1973,14226,1935.0,8,5,2006,2006,3,2,0,9,1,3.0,895.0,NridgHt,Y,Partial,395000
2643,13693,2153.0,9,5,2006,2006,3,2,1,9,1,3.0,694.0,NridgHt,Y,Normal,380000
1634,11428,1626.0,8,5,2006,2006,3,2,0,7,1,3.0,866.0,NridgHt,Y,Normal,250000
1976,14977,1976.0,8,5,2006,2007,2,2,0,7,1,3.0,908.0,NridgHt,Y,Partial,440000
2758,13654,1704.0,9,5,2005,2006,4,2,1,9,1,3.0,814.0,NridgHt,Y,Normal,418000
2290,17169,2320.0,10,5,2007,2007,2,2,1,7,1,3.0,1174.0,NridgHt,Y,Partial,500067
2152,16659,1582.0,8,5,2007,2008,3,2,1,7,1,2.0,728.0,NridgHt,Y,Partial,260116
2473,9591,1143.0,8,5,2004,2005,4,2,1,9,1,3.0,852.0,NridgHt,Y,Normal,317000
2100,9709,918.0,8,5,2007,2007,3,2,1,8,2,3.0,786.0,NridgHt,Y,Partial,319500
2161,10562,1582.0,8,5,2007,2007,3,1,1,8,1,3.0,789.0,NridgHt,Y,Partial,325624
1802,13615,1802.0,9,5,2006,2006,3,2,1,7,1,3.0,843.0,NridgHt,Y,Normal,372000
2956,13069,1706.0,8,5,2004,2004,5,2,1,11,1,3.0,916.0,NridgHt,Y,Normal,342000
2468,12099,1136.0,8,5,2004,2004,4,2,1,10,1,3.0,872.0,NridgHt,Y,Normal,354000
2385,14277,1317.0,8,5,2003,2003,3,2,1,7,1,3.0,818.0,NridgHt,Y,Normal,350000
2374,11999,1181.0,8,5,2003,2004,4,2,1,10,1,3.0,656.0,NridgHt,Y,Normal,285000
1818,12568,895.0,8,5,2007,2007,3,2,1,8,1,3.0,774.0,NridgHt,Y,Partial,281500
1614,9926,1614.0,7,5,2005,2006,3,2,0,7,0,3.0,878.0,NridgHt,Y,Normal,245700
1721,9254,1721.0,8,5,2005,2005,3,2,0,7,0,2.0,554.0,NridgHt,Y,Normal,232698
1828,10732,1298.0,8,5,2006,2007,3,2,1,7,0,3.0,876.0,NridgHt,Y,Partial,250000
1362,7577,1362.0,6,5,2005,2006,2,2,0,6,1,2.0,460.0,NridgHt,Y,Normal,194700
1302,3901,1302.0,6,5,2005,2006,1,1,1,5,1,2.0,631.0,NridgHt,Y,Partial,204000
1302,3903,1302.0,6,5,2005,2006,1,1,1,5,1,2.0,631.0,NridgHt,Y,Normal,200000
1362,6289,1362.0,6,5,2005,2006,2,2,0,6,1,2.0,460.0,NridgHt,Y,Normal,207000
1554,4590,1554.0,8,5,2006,2006,2,2,0,6,1,2.0,627.0,NridgHt,Y,Normal,209500
1554,4590,1554.0,8,5,2006,2006,2,2,0,6,1,2.0,627.0,NridgHt,Y,Normal,209500
1370,6442,1370.0,8,5,2006,2006,2,2,0,6,1,2.0,484.0,NridgHt,Y,Normal,202500
1577,7841,1577.0,9,5,2005,2005,2,2,0,6,1,2.0,564.0,NridgHt,Y,Normal,280000
1561,7313,1561.0,9,5,2005,2005,2,2,0,6,1,2.0,556.0,NridgHt,Y,Normal,277500
1869,7820,1869.0,9,5,2007,2007,2,2,0,6,1,2.0,617.0,NridgHt,Y,Partial,318061
1324,6240,1324.0,8,5,2006,2006,2,2,0,6,1,2.0,550.0,NridgHt,Y,Partial,221370
1405,3242,1405.0,7,5,2003,2003,2,2,0,6,1,2.0,478.0,NridgHt,Y,Normal,200000
1496,15810,768.0,6,5,2007,2007,3,3,0,7,0,2.0,572.0,Gilbert,Y,Partial,181755
1536,10237,768.0,6,5,2005,2006,3,2,1,6,1,2.0,400.0,Gilbert,Y,Normal,176000
1484,10237,783.0,6,5,2005,2007,3,2,1,8,1,2.0,393.0,Gilbert,Y,Partial,178900
1458,13204,608.0,7,5,2006,2007,3,2,0,6,0,2.0,454.0,Gilbert,Y,Partial,168165
1495,8857,738.0,6,5,2006,2006,3,2,1,7,1,2.0,440.0,Gilbert,Y,Partial,171925
1746,9729,698.0,6,5,2006,2007,3,2,1,6,1,3.0,350.0,Gilbert,Y,Partial,198444
1326,12216,1326.0,6,5,2005,2005,3,2,0,6,0,2.0,388.0,Gilbert,Y,Normal,203000
1456,9018,728.0,7,5,2007,2007,3,2,1,8,1,2.0,400.0,Gilbert,Y,Partial,179540
1302,8993,1302.0,7,5,2007,2007,3,2,0,6,0,2.0,436.0,Gilbert,Y,Partial,176485
1340,8899,1340.0,7,5,2007,2007,3,2,0,6,0,2.0,396.0,Gilbert,Y,Partial,181134
1412,8499,616.0,6,5,2006,2007,3,2,1,6,1,2.0,432.0,Gilbert,Y,Partial,156932
1504,8229,752.0,6,5,2007,2007,3,2,1,6,0,2.0,440.0,Gilbert,Y,Partial,166000
1456,7713,728.0,7,5,2007,2007,3,2,1,7,0,2.0,400.0,Gilbert,Y,Partial,177594
1258,7697,1246.0,7,6,2007,2007,3,2,0,6,0,2.0,462.0,Gilbert,Y,Partial,173500
1258,3922,1258.0,7,5,2006,2007,2,2,0,6,1,3.0,648.0,Blmngtn,Y,Partial,172500
1402,3922,1258.0,7,5,2006,2007,2,0,2,7,1,3.0,648.0,Blmngtn,Y,Partial,194201
1589,3621,1406.0,8,5,2003,2003,2,2,0,7,1,3.0,630.0,Blmngtn,Y,Normal,226500
1266,3710,1266.0,7,5,2007,2007,2,2,0,6,1,2.0,388.0,Blmngtn,Y,Partial,185485
1530,14572,1530.0,7,5,2004,2004,3,2,0,7,1,3.0,630.0,Gilbert,Y,Family,259000
1119,16219,835.0,7,5,2004,2005,2,2,0,5,0,2.0,437.0,Gilbert,Y,Normal,188500
1374,11084,384.0,7,5,2004,2004,3,2,1,8,1,2.0,400.0,Gilbert,Y,Family,175000
1959,11796,847.0,7,5,2004,2005,4,2,1,8,1,2.0,434.0,Gilbert,Y,Normal,215000
1525,10936,1510.0,7,5,2006,2006,3,2,1,6,1,2.0,534.0,Gilbert,Y,Partial,206580
1720,8244,840.0,7,5,2004,2004,3,2,1,7,1,2.0,440.0,Gilbert,Y,Normal,183500
1394,11950,384.0,7,5,2003,2003,3,2,1,7,1,2.0,400.0,Gilbert,Y,Normal,165500
1948,7875,847.0,7,5,2003,2003,4,2,1,8,1,2.0,434.0,Gilbert,Y,Normal,211000
1690,8063,924.0,6,5,2000,2000,3,2,1,7,1,2.0,463.0,Gilbert,Y,Abnorml,181000
1995,8740,854.0,7,5,2002,2002,4,2,1,8,1,2.0,435.0,Gilbert,Y,Normal,219500
1647,7917,953.0,6,5,1999,2000,3,2,1,7,1,2.0,460.0,Gilbert,Y,Normal,175000
1430,9967,384.0,7,5,2000,2000,3,2,1,8,1,2.0,400.0,Gilbert,Y,Normal,170000
1320,7750,660.0,7,5,2003,2003,3,2,1,6,0,2.0,400.0,Gilbert,Y,Normal,162000
1690,9487,915.0,6,5,2000,2000,3,2,1,7,1,2.0,442.0,Gilbert,Y,Normal,187000
1644,9649,941.0,6,5,1999,2000,3,2,1,7,1,2.0,460.0,Gilbert,Y,Normal,185000
4476,15623,2396.0,10,5,1996,1996,4,3,1,10,2,3.0,813.0,NoRidge,Y,Abnorml,745000
2551,12191,1779.0,8,5,1997,1998,4,2,1,8,2,3.0,925.0,NoRidge,Y,Normal,384500
2285,11000,969.0,8,5,2000,2000,4,2,1,8,1,3.0,648.0,NoRidge,Y,Normal,248000
2633,11400,2633.0,10,5,2001,2002,2,2,1,8,2,3.0,804.0,NoRidge,Y,Normal,466500
3078,10557,1408.0,9,5,1998,1998,4,2,1,9,1,3.0,806.0,NoRidge,Y,Normal,410000
2582,11002,1389.0,8,5,1998,1999,4,2,1,9,1,3.0,758.0,NoRidge,Y,Normal,322500
2385,10790,1066.0,7,5,1998,1998,4,2,1,8,1,3.0,600.0,NoRidge,Y,Normal,252000
4316,21535,2444.0,10,6,1994,1995,4,3,1,10,2,3.0,832.0,NoRidge,Y,Normal,755000
2013,9920,1117.0,7,5,1996,1997,3,2,1,8,1,2.0,455.0,NoRidge,Y,Normal,269790
2398,11787,1379.0,7,5,1996,1997,3,2,1,8,1,3.0,834.0,NoRidge,Y,Normal,315750
2520,9950,1203.0,7,5,1995,1995,4,2,1,9,1,3.0,721.0,NoRidge,Y,Abnorml,290000
2531,12257,1318.0,8,5,1995,1995,4,2,1,9,1,3.0,752.0,NoRidge,Y,Normal,290000
3228,12692,3200.0,8,5,1992,1993,4,3,0,10,1,2.0,546.0,NoRidge,Y,Normal,430000
2202,11762,1105.0,8,5,1992,1993,4,2,1,9,1,2.0,517.0,NoRidge,Y,Normal,263000
2538,9044,1325.0,8,5,1996,1997,4,2,1,8,1,3.0,933.0,NoRidge,Y,Normal,330000
1369,9910,1369.0,7,6,2007,2007,3,2,0,5,0,2.0,605.0,Somerst,Y,Partial,213133
1542,11830,1542.0,8,5,2007,2007,3,2,0,6,1,3.0,852.0,Somerst,Y,Partial,260261
1905,11670,1905.0,9,5,2006,2006,3,2,0,8,1,3.0,788.0,Somerst,Y,Normal,320000
1464,15256,1485.0,8,5,2007,2007,3,2,0,6,0,3.0,754.0,Somerst,Y,Normal,282922
1534,10612,1524.0,8,5,2006,2006,3,2,0,7,1,2.0,484.0,Somerst,Y,Family,215000
1966,12291,1966.0,10,5,2007,2007,1,2,0,6,1,3.0,1092.0,Somerst,Y,Partial,419005
1636,13501,1623.0,8,5,2006,2006,3,2,0,8,1,3.0,865.0,Somerst,Y,Normal,255000
1795,9986,1795.0,8,5,2006,2007,2,2,0,7,1,3.0,895.0,Somerst,Y,Partial,147000
1528,9965,1528.0,7,5,2007,2007,3,3,2,6,1,2.0,480.0,Somerst,Y,Partial,235876
1726,9416,1726.0,7,5,2007,2007,3,2,0,8,1,3.0,786.0,Somerst,Y,Partial,311872
1689,9849,1689.0,7,6,2007,2007,3,2,0,7,0,3.0,954.0,Somerst,Y,Partial,248328
1588,10000,1588.0,8,5,2006,2006,3,2,0,7,1,3.0,825.0,Somerst,Y,Normal,227000
1538,8847,1538.0,8,5,2005,2005,3,2,0,7,0,2.0,484.0,Somerst,Y,Normal,260000
1496,9158,1496.0,8,5,2007,2007,3,2,0,7,0,2.0,474.0,Somerst,Y,Partial,225000
1506,8251,1494.0,7,5,2005,2006,3,2,0,7,1,2.0,672.0,Somerst,Y,Normal,249000
1694,10084,1686.0,8,5,2004,2005,3,2,0,7,1,2.0,636.0,Somerst,Y,Normal,307000
1977,9605,982.0,7,5,2006,2006,3,2,1,7,0,3.0,574.0,Somerst,Y,Family,250000
1830,8778,1302.0,8,5,2006,2006,3,2,1,7,0,3.0,859.0,Somerst,Y,Normal,221300
1338,8640,1338.0,8,5,2007,2007,3,2,0,6,0,2.0,598.0,Somerst,Y,Partial,208900
1335,9000,1335.0,7,5,2006,2007,3,2,0,6,0,2.0,575.0,Somerst,Y,Partial,210400
1792,8640,896.0,8,5,2007,2007,3,2,1,8,0,2.0,590.0,Somerst,Y,Partial,255000
1588,10411,725.0,5,5,2007,2007,3,3,0,8,0,2.0,561.0,Somerst,Y,Partial,212109
1959,9000,1088.0,8,5,2006,2006,3,2,1,8,1,3.0,1025.0,Somerst,Y,Normal,270000
2610,9000,1184.0,8,5,2007,2007,4,2,1,11,1,2.0,550.0,Somerst,Y,Partial,303477
1880,12217,955.0,8,5,2007,2007,3,2,1,8,1,3.0,880.0,Somerst,Y,Partial,310013
1656,11096,1656.0,8,5,2006,2006,3,2,0,7,0,3.0,826.0,Somerst,Y,Normal,249700
1761,10207,874.0,7,6,2007,2007,3,3,0,7,0,2.0,578.0,Somerst,Y,Partial,227875
1584,10440,1574.0,8,5,2007,2007,2,2,0,6,1,2.0,594.0,Somerst,Y,Partial,261329
1685,11824,1685.0,8,5,2006,2006,2,2,0,5,1,3.0,658.0,Somerst,Y,Normal,253000
2443,10625,1158.0,6,5,2004,2004,4,2,1,9,1,3.0,744.0,Somerst,Y,Normal,265000
2466,11143,1580.0,8,5,2004,2005,4,3,0,8,1,2.0,610.0,Somerst,Y,Normal,340000
1100,7500,1100.0,6,5,2006,2007,3,1,1,6,0,0.0,0.0,SawyerW,Y,Partial,146000
1143,7500,1143.0,7,5,2006,2006,3,1,1,5,0,0.0,0.0,SawyerW,Y,Normal,147000
1094,12450,1094.0,5,5,2003,2004,3,1,0,6,0,2.0,576.0,SawyerW,Y,Normal,149000
1486,7441,1461.0,7,5,2006,2006,3,2,0,7,0,2.0,566.0,SawyerW,Y,Normal,181000
1721,8462,928.0,6,5,1994,1994,3,2,1,7,0,2.0,471.0,SawyerW,Y,Normal,201000
1820,11613,864.0,6,5,1993,1997,3,2,1,7,0,2.0,492.0,SawyerW,Y,Normal,191750
1349,8450,1349.0,7,5,2000,2001,3,2,0,6,0,2.0,539.0,SawyerW,Y,Normal,179000
1494,16196,1482.0,7,5,1998,1998,3,2,0,5,1,2.0,514.0,SawyerW,Y,Normal,215000
1575,8012,1575.0,6,5,1992,1992,2,2,0,5,0,2.0,529.0,SawyerW,Y,Normal,179200
1266,8012,630.0,6,5,1980,1980,2,1,1,5,2,1.0,283.0,SawyerW,Y,Normal,128000
884,9180,840.0,5,7,1983,1983,2,1,0,5,0,2.0,504.0,SawyerW,Y,Normal,144000
2020,8400,0.0,5,5,1977,1977,4,2,0,10,2,2.0,630.0,SawyerW,Y,Normal,144000
894,6285,894.0,5,5,1977,1977,2,1,0,5,0,1.0,308.0,Sawyer,Y,Normal,120750
970,8480,970.0,5,6,1963,1963,2,1,0,5,0,2.0,624.0,Sawyer,Y,Normal,132500
1057,7420,1057.0,5,5,1962,1962,3,1,0,6,0,2.0,576.0,Sawyer,Y,Normal,132000
999,7758,999.0,5,7,1962,2001,3,1,0,6,0,1.0,264.0,Sawyer,Y,Normal,132500
1120,6970,1040.0,4,5,1961,1961,3,1,1,5,0,2.0,544.0,Sawyer,Y,Normal,129000
1696,13673,1140.0,5,5,1962,1962,3,1,1,8,1,1.0,349.0,Sawyer,Y,Normal,143900
1040,7476,1040.0,5,7,1968,1968,3,1,1,5,0,2.0,686.0,Sawyer,Y,Normal,145000
988,9945,988.0,5,5,1961,1961,3,1,0,5,0,2.0,572.0,Sawyer,Y,Normal,128500
902,6173,876.0,5,6,1967,1967,3,1,0,6,0,1.0,288.0,Sawyer,Y,Normal,125500
2503,19522,1223.0,7,5,1990,1990,3,2,1,7,1,2.0,564.0,Veenker,Y,Normal,300000
2167,17542,1192.0,7,7,1974,2003,3,2,1,9,2,2.0,518.0,Veenker,Y,Normal,294000
1037,10751,1037.0,5,5,1974,1974,2,1,0,5,0,2.0,431.0,Sawyer,Y,Normal,129000
1701,16647,1390.0,5,5,1975,1981,3,2,0,6,2,2.0,611.0,Sawyer,Y,Normal,171000
1055,12712,1044.0,6,7,1973,2006,2,1,0,5,1,2.0,542.0,Sawyer,Y,Abnorml,147000
2810,9572,1453.0,8,5,1990,1990,4,2,1,9,1,2.0,750.0,NoRidge,Y,Normal,302000
2872,10678,1683.0,8,5,1992,2000,4,2,1,9,1,2.0,541.0,NoRidge,Y,Normal,285000
1378,4379,1378.0,8,5,2004,2004,2,2,0,6,1,2.0,540.0,Somerst,Y,Normal,214000
1151,3523,1141.0,8,5,2006,2007,2,2,0,5,0,2.0,484.0,Somerst,Y,Partial,166000
1565,3784,1511.0,8,5,2006,2007,2,2,0,5,0,2.0,476.0,Somerst,Y,Partial,193800
1352,4230,1352.0,7,5,2006,2007,2,2,0,5,1,2.0,466.0,Somerst,Y,Partial,208900
1352,3606,1352.0,7,5,2006,2007,2,2,0,5,1,2.0,466.0,Somerst,Y,Partial,194000
1550,5330,1550.0,8,5,2006,2007,2,2,1,5,0,2.0,528.0,Somerst,Y,Partial,207500
1241,4274,1241.0,7,5,2006,2007,1,1,1,4,0,2.0,569.0,Somerst,Y,Partial,199900
1250,4251,625.0,7,5,2006,2007,2,2,1,5,0,2.0,528.0,Somerst,Y,Partial,164700
1501,2280,744.0,6,5,1999,1999,3,2,1,6,1,2.0,440.0,Somerst,Y,Normal,176500
1458,3230,729.0,6,5,1999,1999,2,2,1,5,1,2.0,440.0,Somerst,Y,Normal,176000
1512,2117,756.0,6,5,2000,2000,2,2,1,4,1,2.0,440.0,Somerst,Y,Normal,168500
1573,2117,756.0,6,5,2000,2000,3,2,1,4,0,2.0,440.0,Somerst,Y,Normal,177000
1525,2117,756.0,6,5,2000,2000,3,2,1,5,1,2.0,440.0,Somerst,Y,Normal,177000
1102,5105,551.0,7,5,2004,2004,2,2,1,4,0,2.0,480.0,Somerst,Y,Normal,148800
1441,2645,776.0,8,5,1999,2000,2,2,1,5,0,2.0,492.0,Somerst,Y,Normal,174000
1950,7399,975.0,7,5,1997,1998,3,2,1,7,1,2.0,576.0,Somerst,Y,Normal,239000
1358,7321,1339.0,7,5,1999,2000,3,2,0,5,0,2.0,625.0,Somerst,Y,Normal,204000
2048,8010,1054.0,8,5,2003,2004,3,2,1,8,2,2.0,552.0,Somerst,Y,Normal,301000
2362,8413,1220.0,8,5,1998,1998,3,2,1,8,2,2.0,1105.0,Somerst,Y,Normal,312500
1494,9466,1494.0,8,5,1994,1995,1,1,1,5,1,2.0,478.0,Veenker,Y,Normal,279700
2362,12000,2002.0,7,6,1980,1980,3,2,1,8,1,2.0,546.0,Veenker,Y,Normal,255000
1432,16157,1360.0,5,7,1978,1978,2,1,1,5,1,2.0,588.0,Veenker,Y,Normal,194000
1437,10768,1437.0,5,8,1976,2004,3,2,0,6,1,2.0,528.0,Veenker,Y,Normal,218000
1295,3840,1057.0,8,6,1978,1998,1,1,0,4,2,2.0,571.0,Greens,Y,Normal,213750
1855,9600,528.0,6,7,1976,1994,3,2,1,7,1,2.0,512.0,Veenker,Y,Normal,187000
1262,9600,1262.0,6,8,1976,1976,3,2,0,6,1,2.0,460.0,Veenker,Y,Normal,181500
2497,17778,2461.0,8,5,1981,1981,2,2,0,7,2,2.0,676.0,Veenker,Y,Normal,373000
2620,18890,1361.0,5,5,1977,1977,4,2,2,12,1,2.0,600.0,Sawyer,Y,Normal,190000
1929,7050,1057.0,7,5,2001,2001,3,2,1,7,1,2.0,650.0,Somerst,Y,Normal,226000
1152,11700,912.0,6,6,1968,1968,3,1,1,7,0,2.0,412.0,NWAmes,Y,Normal,143450
2411,8000,1008.0,6,6,1970,1970,4,2,1,8,1,2.0,570.0,NWAmes,Y,Normal,240050
1082,8723,973.0,6,6,1969,1969,3,1,0,6,0,2.0,480.0,NWAmes,Y,Normal,162500
1295,11700,1295.0,6,5,1968,1968,3,1,1,6,0,2.0,528.0,NWAmes,Y,Normal,164000
1610,11358,1124.0,7,7,1972,1987,3,2,0,8,1,2.0,515.0,NWAmes,Y,Normal,185000
1594,9547,1594.0,7,6,1993,1993,2,2,0,6,1,2.0,472.0,NWAmes,Y,Normal,188500
2075,10530,1148.0,7,6,1993,1993,3,2,1,8,1,2.0,473.0,NWAmes,Y,Normal,255000
1680,11500,1680.0,5,6,1976,1976,4,2,0,8,0,2.0,528.0,NWAmes,Y,Normal,136905
1093,10738,1093.0,6,7,1966,1966,3,2,0,6,1,2.0,484.0,NWAmes,Y,Normal,158500
1242,9600,1242.0,7,6,1973,1973,3,1,1,6,1,2.0,528.0,NWAmes,Y,Normal,175500
1052,10800,1052.0,6,5,1963,1963,3,1,0,6,0,1.0,311.0,NWAmes,Y,Normal,127000
1107,8050,949.0,5,6,1967,1993,3,1,0,5,0,1.0,308.0,NAmes,Y,Normal,127000
1214,10355,1214.0,5,5,1967,1967,3,2,0,5,1,1.0,318.0,NAmes,Y,Normal,143000
1073,10289,1073.0,5,7,1965,1965,3,1,1,6,0,2.0,515.0,NAmes,Y,Normal,156000
1344,9503,1024.0,5,5,1958,1983,2,1,0,6,1,1.0,484.0,NAmes,Y,Normal,144000
1728,10624,1728.0,5,4,1964,1964,6,2,0,10,0,1.0,352.0,NAmes,Y,Normal,119000
1224,10899,0.0,4,5,1964,1964,2,2,0,8,0,3.0,530.0,NAmes,N,Normal,103000
1422,12342,978.0,5,5,1960,1978,3,1,0,6,1,1.0,286.0,NAmes,Y,Normal,139900
958,12772,958.0,6,8,1960,1998,2,1,0,5,0,1.0,301.0,NAmes,Y,Normal,151500
1065,8892,1065.0,5,5,1960,1960,3,1,1,6,0,2.0,461.0,NAmes,Y,Normal,126500
1138,10482,588.0,6,8,1958,1958,3,1,0,6,0,1.0,264.0,NAmes,Y,Normal,145000
912,7535,912.0,5,7,1958,1985,2,1,0,5,0,1.0,297.0,NAmes,Y,Normal,120000
1074,7450,894.0,5,5,1956,1956,2,1,0,6,1,2.0,396.0,NAmes,Y,Normal,124000
882,8339,0.0,5,7,1959,1959,3,1,0,5,0,1.0,294.0,NAmes,Y,Normal,106500
1187,14357,864.0,5,5,1961,1961,2,1,0,6,1,2.0,440.0,NAmes,Y,Normal,140500
964,8243,964.0,5,7,1961,1961,3,1,0,5,1,2.0,784.0,NAmes,Y,Normal,137500
894,8680,894.0,5,7,1960,1960,3,1,0,5,0,1.0,312.0,NAmes,Y,Normal,117600
1200,8800,1174.0,7,6,1966,1966,3,2,0,6,1,2.0,440.0,NAmes,Y,Normal,163500
1042,9200,1042.0,6,5,1965,1965,3,2,0,5,0,2.0,440.0,NAmes,Y,Normal,161000
1302,9350,1302.0,6,7,1964,1991,3,2,0,7,0,1.0,309.0,NAmes,Y,Normal,158000
2154,8800,845.0,6,7,1964,1997,5,2,1,8,1,2.0,539.0,NAmes,Y,Normal,224500
1374,11382,1130.0,6,5,1964,1964,3,1,0,7,1,1.0,286.0,NAmes,Y,Normal,147000
